A:1, W:1, H:1
A:3901, W:83, H:47
A:3906, W:62, H:63
A:3906, W:62, H:63
A:3906, W:42, H:93
A:3906, W:42, H:93
A:3906, W:62, H:63
A:3906, W:42, H:93
A:3910, W:85, H:46
A:3910, W:85, H:46
A:3910, W:85, H:46
A:3913, W:91, H:43
A:3916, W:44, H:89
A:3920, W:56, H:70
A:3920, W:56, H:70
A:3920, W:80, H:49
A:3920, W:80, H:49
A:3920, W:40, H:98
A:3920, W:70, H:56
A:3922, W:53, H:74
A:3922, W:74, H:53
A:3922, W:74, H:53
A:3922, W:74, H:53
A:3922, W:53, H:74
A:3927, W:77, H:51
A:3936, W:82, H:48
A:3936, W:48, H:82
A:3936, W:41, H:96
A:3936, W:82, H:48
A:3936, W:82, H:48
A:3936, W:48, H:82
A:3942, W:73, H:54
A:3944, W:58, H:68
A:3944, W:68, H:58
A:3944, W:58, H:68
A:3948, W:47, H:84
A:3948, W:47, H:84
A:3948, W:47, H:84
A:3948, W:47, H:84
A:3952, W:76, H:52
A:3953, W:59, H:67
A:3956, W:46, H:86
A:3956, W:86, H:46
A:3956, W:86, H:46
A:3956, W:43, H:92
A:3960, W:44, H:90
A:3960, W:90, H:44
A:3960, W:55, H:72
A:3960, W:66, H:60
A:3960, W:44, H:90
A:3960, W:72, H:55
A:3960, W:44, H:90
A:3960, W:88, H:45
A:3960, W:88, H:45
A:3960, W:72, H:55
A:3960, W:66, H:60
A:3960, W:45, H:88
A:3960, W:99, H:40
A:3965, W:61, H:65
A:3965, W:61, H:65
A:3965, W:65, H:61
A:3968, W:64, H:62
A:3968, W:64, H:62
A:3968, W:62, H:64
A:3969, W:81, H:49
A:3969, W:63, H:63
A:3969, W:81, H:49
A:3969, W:81, H:49
A:3969, W:49, H:81
A:3976, W:71, H:56
A:3977, W:97, H:41
A:3977, W:97, H:41
A:3977, W:97, H:41
A:3977, W:41, H:97
A:3984, W:83, H:48
A:3984, W:83, H:48
A:3984, W:48, H:83
A:3990, W:42, H:95
A:3990, W:70, H:57
A:3990, W:42, H:95
A:3990, W:42, H:95
A:3990, W:42, H:95
A:3990, W:95, H:42
A:3995, W:47, H:85
A:3995, W:47, H:85
A:3996, W:54, H:74
A:3999, W:43, H:93
A:3999, W:93, H:43
A:3999, W:43, H:93
A:3999, W:93, H:43
A:4000, W:40, H:100
A:4002, W:87, H:46
A:4002, W:58, H:69
A:4002, W:46, H:87
A:4002, W:46, H:87
A:4002, W:87, H:46
A:4002, W:87, H:46
A:4004, W:52, H:77
A:4004, W:77, H:52
A:4004, W:44, H:91
A:4012, W:68, H:59
A:4012, W:68, H:59
A:4012, W:59, H:68
A:4012, W:68, H:59
A:4015, W:55, H:73
A:4015, W:73, H:55
A:4015, W:73, H:55
A:4015, W:55, H:73
A:4015, W:55, H:73
A:4015, W:55, H:73
A:4018, W:41, H:98
A:4018, W:98, H:41
A:4018, W:49, H:82
A:4018, W:82, H:49
A:4018, W:98, H:41
A:4020, W:67, H:60
A:4020, W:60, H:67
A:4020, W:67, H:60
A:4028, W:53, H:76
A:4028, W:76, H:53
A:4029, W:51, H:79
A:4029, W:79, H:51
A:4030, W:65, H:62
A:4030, W:62, H:65
A:4032, W:48, H:84
A:4032, W:63, H:64
A:4032, W:63, H:64
A:4032, W:63, H:64
A:4032, W:96, H:42
A:4032, W:63, H:64
A:4032, W:72, H:56
A:4032, W:42, H:96
A:4032, W:63, H:64
A:4032, W:42, H:96
A:4042, W:43, H:94
A:4042, W:94, H:43
A:4042, W:86, H:47
A:4042, W:47, H:86
A:4047, W:71, H:57
A:4048, W:92, H:44
A:4048, W:46, H:88
A:4048, W:46, H:88
A:4050, W:45, H:90
A:4050, W:81, H:50
A:4050, W:90, H:45
A:4050, W:90, H:45
A:4050, W:45, H:90
A:4056, W:52, H:78
A:4059, W:99, H:41
A:4059, W:99, H:41
A:4059, W:99, H:41
A:4060, W:70, H:58
A:4060, W:58, H:70
A:4060, W:70, H:58
A:4060, W:58, H:70
A:4060, W:58, H:70
A:4060, W:70, H:58
A:4067, W:49, H:83
A:4067, W:83, H:49
A:4067, W:83, H:49
A:4070, W:55, H:74
A:4071, W:69, H:59
A:4071, W:69, H:59
A:4074, W:97, H:42
A:4074, W:97, H:42
A:4080, W:85, H:48
A:4080, W:51, H:80
A:4080, W:68, H:60
A:4080, W:60, H:68
A:4080, W:85, H:48
A:4080, W:48, H:85
A:4080, W:48, H:85
A:4080, W:60, H:68
A:4080, W:60, H:68
A:4080, W:48, H:85
A:4080, W:68, H:60
A:4081, W:53, H:77
A:4081, W:53, H:77
A:4081, W:53, H:77
A:4087, W:61, H:67
A:4087, W:61, H:67
A:4088, W:56, H:73
A:4088, W:56, H:73
A:4088, W:73, H:56
A:4088, W:73, H:56
A:4089, W:47, H:87
A:4092, W:44, H:93
A:4092, W:62, H:66
A:4092, W:93, H:44
A:4092, W:62, H:66
A:4092, W:66, H:62
A:4092, W:93, H:44
A:4094, W:89, H:46
A:4094, W:89, H:46
A:4095, W:91, H:45
A:4095, W:63, H:65
A:4095, W:65, H:63
A:4095, W:45, H:91
A:4095, W:91, H:45
A:4096, W:64, H:64
A:4096, W:64, H:64
A:4100, W:82, H:50
A:4100, W:100, H:41
A:4100, W:50, H:82
A:4100, W:50, H:82
A:4104, W:57, H:72
A:4104, W:57, H:72
A:4104, W:72, H:57
A:4104, W:72, H:57
A:4104, W:57, H:72
A:4104, W:72, H:57
A:4108, W:79, H:52
A:4116, W:49, H:84
A:4116, W:98, H:42
A:4116, W:98, H:42
A:4118, W:58, H:71
A:4125, W:75, H:55
A:4125, W:75, H:55
A:4125, W:55, H:75
A:4125, W:55, H:75
A:4128, W:86, H:48
A:4128, W:48, H:86
A:4128, W:86, H:48
A:4130, W:59, H:70
A:4130, W:59, H:70
A:4130, W:59, H:70
A:4134, W:53, H:78
A:4136, W:47, H:88
A:4136, W:44, H:94
A:4136, W:94, H:44
A:4136, W:44, H:94
A:4140, W:60, H:69
A:4140, W:60, H:69
A:4140, W:69, H:60
A:4140, W:45, H:92
A:4140, W:45, H:92
A:4140, W:60, H:69
A:4140, W:45, H:92
A:4140, W:46, H:90
A:4140, W:46, H:90
A:4140, W:46, H:90
A:4140, W:69, H:60
A:4144, W:74, H:56
A:4144, W:56, H:74
A:4148, W:61, H:68
A:4150, W:50, H:83
A:4154, W:62, H:67
A:4158, W:66, H:63
A:4158, W:77, H:54
A:4158, W:54, H:77
A:4158, W:66, H:63
A:4160, W:52, H:80
A:4161, W:73, H:57
A:4165, W:85, H:49
A:4171, W:43, H:97
A:4171, W:97, H:43
A:4171, W:43, H:97
A:4171, W:43, H:97
A:4171, W:43, H:97
A:4176, W:72, H:58
A:4176, W:72, H:58
A:4176, W:48, H:87
A:4180, W:95, H:44
A:4180, W:76, H:55
A:4180, W:55, H:76
A:4180, W:95, H:44
A:4180, W:95, H:44
A:4180, W:95, H:44
A:4180, W:95, H:44
A:4182, W:82, H:51
A:4182, W:51, H:82
A:4183, W:89, H:47
A:4183, W:89, H:47
A:4185, W:45, H:93
A:4185, W:45, H:93
A:4185, W:93, H:45
A:4185, W:45, H:93
A:4186, W:91, H:46
A:4186, W:46, H:91
A:4186, W:46, H:91
A:4186, W:91, H:46
A:4187, W:53, H:79
A:4187, W:79, H:53
A:4187, W:53, H:79
A:4187, W:79, H:53
A:4187, W:79, H:53
A:4189, W:71, H:59
A:4189, W:71, H:59
A:4189, W:71, H:59
A:4189, W:59, H:71
A:4189, W:59, H:71
A:4200, W:84, H:50
A:4200, W:60, H:70
A:4200, W:60, H:70
A:4200, W:70, H:60
A:4200, W:84, H:50
A:4200, W:84, H:50
A:4200, W:42, H:100
A:4200, W:50, H:84
A:4200, W:60, H:70
A:4200, W:100, H:42
A:4200, W:84, H:50
A:4209, W:61, H:69
A:4209, W:69, H:61
A:4209, W:69, H:61
A:4209, W:69, H:61
A:4212, W:78, H:54
A:4212, W:54, H:78
A:4212, W:52, H:81
A:4212, W:54, H:78
A:4212, W:78, H:54
A:4212, W:78, H:54
A:4214, W:49, H:86
A:4214, W:86, H:49
A:4214, W:98, H:43
A:4216, W:62, H:68
A:4218, W:74, H:57
A:4218, W:57, H:74
A:4218, W:57, H:74
A:4221, W:63, H:67
A:4221, W:63, H:67
A:4224, W:64, H:66
A:4224, W:44, H:96
A:4224, W:66, H:64
A:4224, W:88, H:48
A:4224, W:88, H:48
A:4224, W:96, H:44
A:4225, W:65, H:65
A:4225, W:65, H:65
A:4230, W:90, H:47
A:4230, W:90, H:47
A:4230, W:45, H:94
A:4232, W:46, H:92
A:4232, W:46, H:92
A:4234, W:58, H:73
A:4234, W:58, H:73
A:4234, W:58, H:73
A:4234, W:73, H:58
A:4234, W:58, H:73
A:4240, W:53, H:80
A:4240, W:80, H:53
A:4240, W:80, H:53
A:4240, W:80, H:53
A:4248, W:72, H:59
A:4248, W:59, H:72
A:4248, W:72, H:59
A:4248, W:72, H:59
A:4250, W:85, H:50
A:4250, W:50, H:85
A:4257, W:99, H:43
A:4257, W:43, H:99
A:4260, W:60, H:71
A:4260, W:60, H:71
A:4263, W:49, H:87
A:4263, W:49, H:87
A:4263, W:87, H:49
A:4263, W:49, H:87
A:4264, W:82, H:52
A:4264, W:52, H:82
A:4264, W:52, H:82
A:4264, W:82, H:52
A:4266, W:54, H:79
A:4266, W:54, H:79
A:4268, W:44, H:97
A:4268, W:44, H:97
A:4270, W:61, H:70
A:4272, W:89, H:48
A:4272, W:48, H:89
A:4272, W:48, H:89
A:4275, W:75, H:57
A:4275, W:45, H:95
A:4275, W:45, H:95
A:4275, W:75, H:57
A:4275, W:95, H:45
A:4277, W:91, H:47
A:4278, W:93, H:46
A:4278, W:46, H:93
A:4278, W:93, H:46
A:4284, W:68, H:63
A:4288, W:64, H:67
A:4290, W:66, H:65
A:4293, W:81, H:53
A:4300, W:43, H:100
A:4300, W:43, H:100
A:4307, W:73, H:59
A:4307, W:73, H:59
A:4307, W:59, H:73
A:4307, W:59, H:73
A:4312, W:77, H:56
A:4312, W:44, H:98
A:4312, W:44, H:98
A:4312, W:49, H:88
A:4316, W:52, H:83
A:4316, W:83, H:52
A:4316, W:52, H:83
A:4320, W:48, H:90
A:4320, W:80, H:54
A:4324, W:46, H:94
A:4324, W:92, H:47
A:4331, W:61, H:71
A:4331, W:61, H:71
A:4331, W:71, H:61
A:4332, W:57, H:76
A:4332, W:76, H:57
A:4335, W:85, H:51
A:4340, W:70, H:62
A:4340, W:70, H:62
A:4340, W:62, H:70
A:4345, W:55, H:79
A:4355, W:67, H:65
A:4356, W:99, H:44
A:4356, W:99, H:44
A:4356, W:66, H:66
A:4361, W:49, H:89
A:4365, W:45, H:97
A:4366, W:59, H:74
A:4366, W:59, H:74
A:4368, W:52, H:84
A:4368, W:56, H:78
A:4368, W:56, H:78
A:4368, W:78, H:56
A:4368, W:84, H:52
A:4368, W:84, H:52
A:4368, W:52, H:84
A:4370, W:95, H:46
A:4374, W:81, H:54
A:4374, W:81, H:54
A:4389, W:77, H:57
A:4389, W:77, H:57
A:4389, W:57, H:77
A:4392, W:72, H:61
A:4392, W:72, H:61
A:4392, W:72, H:61
A:4400, W:88, H:50
A:4400, W:50, H:88
A:4400, W:88, H:50
A:4400, W:44, H:100
A:4400, W:100, H:44
A:4400, W:80, H:55
A:4400, W:100, H:44
A:4400, W:50, H:88
A:4400, W:100, H:44
A:4402, W:71, H:62
A:4408, W:58, H:76
A:4408, W:76, H:58
A:4410, W:70, H:63
A:4410, W:70, H:63
A:4410, W:63, H:70
A:4410, W:63, H:70
A:4410, W:63, H:70
A:4410, W:98, H:45
A:4410, W:98, H:45
A:4410, W:45, H:98
A:4410, W:98, H:45
A:4410, W:90, H:49
A:4416, W:96, H:46
A:4416, W:46, H:96
A:4416, W:46, H:96
A:4416, W:92, H:48
A:4416, W:96, H:46
A:4416, W:96, H:46
A:4416, W:69, H:64
A:4416, W:46, H:96
A:4416, W:48, H:92
A:4416, W:64, H:69
A:4418, W:94, H:47
A:4420, W:65, H:68
A:4420, W:85, H:52
A:4420, W:68, H:65
A:4420, W:85, H:52
A:4424, W:79, H:56
A:4424, W:56, H:79
A:4424, W:56, H:79
A:4425, W:75, H:59
A:4428, W:54, H:82
A:4428, W:54, H:82
A:4428, W:82, H:54
A:4437, W:87, H:51
A:4437, W:51, H:87
A:4440, W:74, H:60
A:4446, W:57, H:78
A:4450, W:89, H:50
A:4453, W:73, H:61
A:4453, W:61, H:73
A:4453, W:73, H:61
A:4455, W:81, H:55
A:4455, W:81, H:55
A:4455, W:99, H:45
A:4455, W:81, H:55
A:4455, W:81, H:55
A:4459, W:91, H:49
A:4462, W:97, H:46
A:4464, W:48, H:93
A:4464, W:72, H:62
A:4464, W:62, H:72
A:4464, W:72, H:62
A:4464, W:72, H:62
A:4465, W:47, H:95
A:4465, W:95, H:47
A:4466, W:77, H:58
A:4466, W:77, H:58
A:4472, W:52, H:86
A:4472, W:86, H:52
A:4473, W:71, H:63
A:4473, W:63, H:71
A:4480, W:64, H:70
A:4480, W:80, H:56
A:4480, W:64, H:70
A:4480, W:70, H:64
A:4480, W:64, H:70
A:4482, W:83, H:54
A:4484, W:59, H:76
A:4484, W:59, H:76
A:4485, W:69, H:65
A:4485, W:65, H:69
A:4485, W:69, H:65
A:4485, W:65, H:69
A:4488, W:88, H:51
A:4488, W:68, H:66
A:4488, W:68, H:66
A:4489, W:67, H:67
A:4500, W:60, H:75
A:4500, W:100, H:45
A:4500, W:45, H:100
A:4500, W:50, H:90
A:4500, W:75, H:60
A:4500, W:100, H:45
A:4500, W:50, H:90
A:4500, W:60, H:75
A:4503, W:57, H:79
A:4503, W:57, H:79
A:4503, W:57, H:79
A:4505, W:53, H:85
A:4505, W:53, H:85
A:4508, W:98, H:46
A:4508, W:98, H:46
A:4508, W:98, H:46
A:4508, W:92, H:49
A:4508, W:49, H:92
A:4508, W:46, H:98
A:4508, W:46, H:98
A:4508, W:49, H:92
A:4510, W:55, H:82
A:4510, W:55, H:82
A:4510, W:55, H:82
A:4512, W:48, H:94
A:4512, W:48, H:94
A:4512, W:47, H:96
A:4512, W:48, H:94
A:4512, W:47, H:96
A:4512, W:48, H:94
A:4512, W:47, H:96
A:4512, W:48, H:94
A:4512, W:47, H:96
A:4514, W:74, H:61
A:4524, W:58, H:78
A:4524, W:78, H:58
A:4524, W:78, H:58
A:4524, W:78, H:58
A:4526, W:62, H:73
A:4526, W:62, H:73
A:4526, W:62, H:73
A:4526, W:62, H:73
A:4526, W:73, H:62
A:4536, W:72, H:63
A:4536, W:54, H:84
A:4539, W:89, H:51
A:4543, W:77, H:59
A:4543, W:59, H:77
A:4550, W:91, H:50
A:4550, W:50, H:91
A:4550, W:91, H:50
A:4550, W:65, H:70
A:4554, W:66, H:69
A:4554, W:46, H:99
A:4554, W:69, H:66
A:4554, W:69, H:66
A:4556, W:68, H:67
A:4557, W:49, H:93
A:4558, W:86, H:53
A:4558, W:53, H:86
A:4558, W:53, H:86
A:4558, W:86, H:53
A:4559, W:97, H:47
A:4559, W:97, H:47
A:4559, W:47, H:97
A:4560, W:76, H:60
A:4560, W:60, H:76
A:4560, W:48, H:95
A:4560, W:48, H:95
A:4565, W:55, H:83
A:4565, W:55, H:83
A:4565, W:83, H:55
A:4575, W:75, H:61
A:4575, W:61, H:75
A:4576, W:88, H:52
A:4576, W:52, H:88
A:4576, W:52, H:88
A:4576, W:88, H:52
A:4582, W:58, H:79
A:4582, W:79, H:58
A:4588, W:62, H:74
A:4590, W:90, H:51
A:4590, W:90, H:51
A:4590, W:90, H:51
A:4590, W:85, H:54
A:4590, W:54, H:85
A:4592, W:56, H:82
A:4592, W:82, H:56
A:4592, W:56, H:82
A:4599, W:63, H:73
A:4600, W:92, H:50
A:4600, W:46, H:100
A:4600, W:46, H:100
A:4600, W:50, H:92
A:4606, W:47, H:98
A:4606, W:94, H:49
A:4606, W:47, H:98
A:4606, W:98, H:47
A:4606, W:47, H:98
A:4606, W:94, H:49
A:4606, W:49, H:94
A:4606, W:98, H:47
A:4608, W:96, H:48
A:4608, W:72, H:64
A:4608, W:48, H:96
A:4608, W:96, H:48
A:4615, W:71, H:65
A:4615, W:65, H:71
A:4615, W:65, H:71
A:4615, W:71, H:65
A:4617, W:81, H:57
A:4617, W:81, H:57
A:4617, W:57, H:81
A:4620, W:84, H:55
A:4620, W:60, H:77
A:4620, W:84, H:55
A:4620, W:55, H:84
A:4620, W:66, H:70
A:4620, W:60, H:77
A:4623, W:69, H:67
A:4623, W:67, H:69
A:4628, W:52, H:89
A:4628, W:52, H:89
A:4636, W:61, H:76
A:4636, W:61, H:76
A:4636, W:61, H:76
A:4636, W:76, H:61
A:4640, W:80, H:58
A:4641, W:91, H:51
A:4644, W:86, H:54
A:4644, W:54, H:86
A:4648, W:83, H:56
A:4648, W:56, H:83
A:4650, W:62, H:75
A:4650, W:62, H:75
A:4650, W:50, H:93
A:4650, W:62, H:75
A:4650, W:93, H:50
A:4650, W:62, H:75
A:4650, W:75, H:62
A:4650, W:50, H:93
A:4650, W:93, H:50
A:4653, W:99, H:47
A:4655, W:49, H:95
A:4655, W:49, H:95
A:4655, W:95, H:49
A:4655, W:95, H:49
A:4656, W:48, H:97
A:4656, W:48, H:97
A:4661, W:79, H:59
A:4661, W:79, H:59
A:4662, W:74, H:63
A:4664, W:53, H:88
A:4672, W:64, H:73
A:4672, W:73, H:64
A:4674, W:82, H:57
A:4675, W:55, H:85
A:4675, W:85, H:55
A:4675, W:55, H:85
A:4680, W:65, H:72
A:4680, W:90, H:52
A:4680, W:65, H:72
A:4686, W:71, H:66
A:4686, W:71, H:66
A:4690, W:67, H:70
A:4690, W:67, H:70
A:4692, W:51, H:92
A:4697, W:61, H:77
A:4697, W:77, H:61
A:4697, W:61, H:77
A:4697, W:61, H:77
A:4698, W:54, H:87
A:4698, W:54, H:87
A:4698, W:58, H:81
A:4698, W:58, H:81
A:4698, W:81, H:58
A:4698, W:87, H:54
A:4700, W:94, H:50
A:4700, W:47, H:100
A:4700, W:50, H:94
A:4700, W:47, H:100
A:4700, W:47, H:100
A:4704, W:48, H:98
A:4704, W:84, H:56
A:4704, W:49, H:96
A:4704, W:84, H:56
A:4712, W:62, H:76
A:4712, W:62, H:76
A:4717, W:89, H:53
A:4717, W:53, H:89
A:4720, W:59, H:80
A:4725, W:63, H:75
A:4730, W:55, H:86
A:4731, W:83, H:57
A:4732, W:52, H:91
A:4732, W:91, H:52
A:4732, W:52, H:91
A:4732, W:52, H:91
A:4732, W:91, H:52
A:4736, W:64, H:74
A:4740, W:60, H:79
A:4743, W:51, H:93
A:4745, W:65, H:73
A:4745, W:73, H:65
A:4750, W:50, H:95
A:4750, W:50, H:95
A:4750, W:95, H:50
A:4750, W:50, H:95
A:4752, W:88, H:54
A:4752, W:48, H:99
A:4752, W:48, H:99
A:4752, W:54, H:88
A:4752, W:54, H:88
A:4753, W:97, H:49
A:4753, W:97, H:49
A:4753, W:97, H:49
A:4753, W:49, H:97
A:4756, W:58, H:82
A:4757, W:71, H:67
A:4758, W:78, H:61
A:4758, W:78, H:61
A:4760, W:85, H:56
A:4760, W:70, H:68
A:4760, W:85, H:56
A:4760, W:68, H:70
A:4770, W:90, H:53
A:4770, W:53, H:90
A:4774, W:62, H:77
A:4774, W:77, H:62
A:4774, W:77, H:62
A:4779, W:81, H:59
A:4784, W:52, H:92
A:4784, W:52, H:92
A:4785, W:87, H:55
A:4785, W:87, H:55
A:4788, W:63, H:76
A:4788, W:63, H:76
A:4788, W:84, H:57
A:4788, W:84, H:57
A:4794, W:51, H:94
A:4794, W:51, H:94
A:4794, W:94, H:51
A:4794, W:94, H:51
A:4800, W:80, H:60
A:4800, W:48, H:100
A:4800, W:60, H:80
A:4800, W:50, H:96
A:4800, W:60, H:80
A:4800, W:64, H:75
A:4800, W:75, H:64
A:4800, W:48, H:100
A:4802, W:98, H:49
A:4802, W:49, H:98
A:4806, W:89, H:54
A:4806, W:54, H:89
A:4814, W:83, H:58
A:4814, W:58, H:83
A:4818, W:73, H:66
A:4818, W:66, H:73
A:4819, W:61, H:79
A:4819, W:79, H:61
A:4823, W:53, H:91
A:4823, W:91, H:53
A:4824, W:67, H:72
A:4824, W:67, H:72
A:4828, W:68, H:71
A:4828, W:68, H:71
A:4830, W:70, H:69
A:4830, W:69, H:70
A:4836, W:52, H:93
A:4836, W:93, H:52
A:4836, W:78, H:62
A:4836, W:93, H:52
A:4840, W:55, H:88
A:4840, W:55, H:88
A:4840, W:55, H:88
A:4840, W:55, H:88
A:4850, W:97, H:50
A:4851, W:49, H:99
A:4851, W:77, H:63
A:4851, W:77, H:63
A:4851, W:49, H:99
A:4851, W:77, H:63
A:4860, W:90, H:54
A:4860, W:60, H:81
A:4860, W:90, H:54
A:4860, W:54, H:90
A:4860, W:60, H:81
A:4860, W:81, H:60
A:4864, W:76, H:64
A:4864, W:76, H:64
A:4864, W:64, H:76
A:4872, W:58, H:84
A:4872, W:87, H:56
A:4872, W:84, H:58
A:4872, W:84, H:58
A:4872, W:87, H:56
A:4872, W:87, H:56
A:4872, W:56, H:87
A:4875, W:75, H:65
A:4875, W:75, H:65
A:4875, W:75, H:65
A:4875, W:65, H:75
A:4876, W:53, H:92
A:4880, W:80, H:61
A:4880, W:61, H:80
A:4888, W:52, H:94
A:4888, W:52, H:94
A:4891, W:73, H:67
A:4891, W:67, H:73
A:4895, W:55, H:89
A:4896, W:51, H:96
A:4896, W:96, H:51
A:4896, W:96, H:51
A:4898, W:79, H:62
A:4899, W:71, H:69
A:4899, W:69, H:71
A:4900, W:100, H:49
A:4900, W:49, H:100
A:4902, W:57, H:86
A:4902, W:57, H:86
A:4914, W:54, H:91
A:4914, W:63, H:78
A:4914, W:78, H:63
A:4920, W:60, H:82
A:4928, W:64, H:77
A:4928, W:77, H:64
A:4928, W:64, H:77
A:4928, W:88, H:56
A:4928, W:88, H:56
A:4929, W:93, H:53
A:4929, W:53, H:93
A:4930, W:85, H:58
A:4930, W:85, H:58
A:4930, W:58, H:85
A:4940, W:76, H:65
A:4940, W:65, H:76
A:4940, W:65, H:76
A:4941, W:61, H:81
A:4947, W:97, H:51
A:4947, W:97, H:51
A:4947, W:97, H:51
A:4947, W:51, H:97
A:4950, W:99, H:50
A:4950, W:50, H:99
A:4950, W:55, H:90
A:4956, W:84, H:59
A:4956, W:84, H:59
A:4960, W:80, H:62
A:4960, W:80, H:62
A:4960, W:80, H:62
A:4960, W:80, H:62
A:4960, W:80, H:62
A:4964, W:73, H:68
A:4968, W:92, H:54
A:4968, W:92, H:54
A:4968, W:72, H:69
A:4968, W:72, H:69
A:4968, W:92, H:54
A:4970, W:71, H:70
A:4970, W:70, H:71
A:4977, W:79, H:63
A:4977, W:63, H:79
A:4977, W:63, H:79
A:4980, W:83, H:60
A:4980, W:83, H:60
A:4980, W:60, H:83
A:4980, W:83, H:60
A:4980, W:60, H:83
A:4982, W:53, H:94
A:4982, W:94, H:53
A:4984, W:89, H:56
A:4984, W:89, H:56
A:4984, W:89, H:56
A:4988, W:58, H:86
A:4988, W:86, H:58
A:4988, W:58, H:86
A:4992, W:96, H:52
A:4992, W:78, H:64
A:4998, W:98, H:51
A:4998, W:98, H:51
A:4998, W:98, H:51
A:4998, W:51, H:98
A:5000, W:100, H:50
A:5000, W:100, H:50
A:5002, W:82, H:61
A:5002, W:61, H:82
A:5002, W:82, H:61
A:5005, W:77, H:65
A:5005, W:55, H:91
A:5005, W:65, H:77
A:5005, W:55, H:91
A:5015, W:59, H:85
A:5016, W:66, H:76
A:5016, W:66, H:76
A:5016, W:88, H:57
A:5022, W:81, H:62
A:5022, W:81, H:62
A:5022, W:62, H:81
A:5022, W:62, H:81
A:5022, W:62, H:81
A:5022, W:81, H:62
A:5025, W:67, H:75
A:5032, W:68, H:74
A:5032, W:74, H:68
A:5032, W:68, H:74
A:5037, W:73, H:69
A:5037, W:73, H:69
A:5040, W:90, H:56
A:5040, W:80, H:63
A:5040, W:70, H:72
A:5040, W:60, H:84
A:5040, W:80, H:63
A:5040, W:60, H:84
A:5040, W:60, H:84
A:5040, W:70, H:72
A:5041, W:71, H:71
A:5041, W:71, H:71
A:5041, W:71, H:71
A:5049, W:99, H:51
A:5049, W:51, H:99
A:5049, W:99, H:51
A:5049, W:99, H:51
A:5056, W:64, H:79
A:5060, W:55, H:92
A:5070, W:65, H:78
A:5070, W:65, H:78
A:5073, W:57, H:89
A:5073, W:89, H:57
A:5074, W:86, H:59
A:5076, W:94, H:54
A:5076, W:54, H:94
A:5076, W:94, H:54
A:5082, W:77, H:66
A:5082, W:66, H:77
A:5082, W:77, H:66
A:5084, W:82, H:62
A:5084, W:82, H:62
A:5084, W:62, H:82
A:5088, W:96, H:53
A:5088, W:53, H:96
A:5092, W:76, H:67
A:5092, W:67, H:76
A:5096, W:56, H:91
A:5096, W:98, H:52
A:5096, W:91, H:56
A:5096, W:98, H:52
A:5096, W:91, H:56
A:5096, W:56, H:91
A:5100, W:75, H:68
A:5100, W:100, H:51
A:5100, W:68, H:75
A:5100, W:75, H:68
A:5100, W:75, H:68
A:5100, W:68, H:75
A:5100, W:51, H:100
A:5103, W:81, H:63
A:5103, W:81, H:63
A:5104, W:58, H:88
A:5106, W:69, H:74
A:5110, W:70, H:73
A:5112, W:71, H:72
A:5120, W:64, H:80
A:5124, W:84, H:61
A:5124, W:84, H:61
A:5130, W:54, H:95
A:5130, W:90, H:57
A:5130, W:90, H:57
A:5130, W:90, H:57
A:5130, W:95, H:54
A:5130, W:95, H:54
A:5133, W:87, H:59
A:5133, W:87, H:59
A:5135, W:79, H:65
A:5135, W:65, H:79
A:5141, W:53, H:97
A:5146, W:62, H:83
A:5146, W:83, H:62
A:5148, W:66, H:78
A:5148, W:52, H:99
A:5148, W:99, H:52
A:5148, W:99, H:52
A:5148, W:66, H:78
A:5148, W:52, H:99
A:5148, W:99, H:52
A:5148, W:99, H:52
A:5148, W:78, H:66
A:5152, W:56, H:92
A:5152, W:92, H:56
A:5152, W:56, H:92
A:5162, W:58, H:89
A:5162, W:58, H:89
A:5162, W:58, H:89
A:5162, W:89, H:58
A:5162, W:58, H:89
A:5168, W:68, H:76
A:5168, W:76, H:68
A:5168, W:76, H:68
A:5170, W:94, H:55
A:5175, W:75, H:69
A:5175, W:75, H:69
A:5175, W:69, H:75
A:5175, W:75, H:69
A:5180, W:74, H:70
A:5183, W:73, H:71
A:5183, W:71, H:73
A:5183, W:71, H:73
A:5183, W:73, H:71
A:5184, W:96, H:54
A:5184, W:96, H:54
A:5184, W:72, H:72
A:5184, W:81, H:64
A:5184, W:54, H:96
A:5185, W:85, H:61
A:5185, W:61, H:85
A:5187, W:91, H:57
A:5192, W:88, H:59
A:5194, W:53, H:98
A:5194, W:98, H:53
A:5194, W:53, H:98
A:5200, W:100, H:52
A:5200, W:80, H:65
A:5200, W:80, H:65
A:5200, W:80, H:65
A:5200, W:65, H:80
A:5200, W:65, H:80
A:5208, W:56, H:93
A:5208, W:56, H:93
A:5208, W:93, H:56
A:5208, W:62, H:84
A:5208, W:93, H:56
A:5214, W:79, H:66
A:5214, W:79, H:66
A:5214, W:66, H:79
A:5220, W:58, H:90
A:5220, W:87, H:60
A:5220, W:60, H:87
A:5220, W:87, H:60
A:5220, W:90, H:58
A:5225, W:95, H:55
A:5226, W:67, H:78
A:5226, W:78, H:67
A:5229, W:83, H:63
A:5236, W:68, H:77
A:5244, W:92, H:57
A:5244, W:57, H:92
A:5244, W:57, H:92
A:5246, W:61, H:86
A:5246, W:86, H:61
A:5247, W:53, H:99
A:5248, W:82, H:64
A:5250, W:70, H:75
A:5250, W:75, H:70
A:5250, W:75, H:70
A:5250, W:70, H:75
A:5250, W:75, H:70
