A:29200, W:730, H:40
A:136746, W:426, H:321
A:2904, W:121, H:24
A:15470, W:442, H:35
A:140322, W:514, H:273
A:366912, W:728, H:504
A:294556, W:698, H:422
A:19941, W:391, H:51
A:629592, W:888, H:709
A:196014, W:546, H:359
A:145275, W:975, H:149
A:232470, W:810, H:287
A:615264, W:624, H:986
A:34112, W:82, H:416
A:72494, W:134, H:541
A:31828, W:73, H:436
A:149440, W:934, H:160
A:410832, W:951, H:432
A:1870, W:110, H:17
A:74880, W:780, H:96
A:230545, W:245, H:941
A:135100, W:350, H:386
A:239636, W:556, H:431
A:8712, W:9, H:968
A:76636, W:476, H:161
A:454350, W:699, H:650
A:38822, W:47, H:826
A:198288, W:432, H:459
A:642360, W:795, H:808
A:79548, W:84, H:947
A:622488, W:701, H:888
A:526320, W:688, H:765
A:2280, W:10, H:228
A:137199, W:551, H:249
A:203632, W:572, H:356
A:190576, W:688, H:277
A:75488, W:674, H:112
A:414816, W:894, H:464
A:14213, W:233, H:61
A:58377, W:183, H:319
A:738444, W:826, H:894
A:361990, W:530, H:683
A:35820, W:60, H:597
A:12818, W:29, H:442
A:81000, W:900, H:90
A:87316, W:166, H:526
A:57451, W:73, H:787
A:116112, W:944, H:123
A:402897, W:421, H:957
A:237472, W:328, H:724
A:108330, W:345, H:314
A:339120, W:432, H:785
A:19872, W:736, H:27
A:511430, W:995, H:514
A:99000, W:264, H:375
A:618310, W:730, H:847
A:654900, W:740, H:885
A:21750, W:87, H:250
A:325299, W:741, H:439
A:12077, W:929, H:13
A:246456, W:489, H:504
A:691671, W:751, H:921
A:51300, W:60, H:855
A:474880, W:640, H:742
A:400452, W:663, H:604
A:261396, W:274, H:954
A:54166, W:511, H:106
A:92904, W:474, H:196
A:66608, W:368, H:181
A:306280, W:403, H:760
A:39263, W:497, H:79
A:194000, W:970, H:200
A:126630, W:945, H:134
A:181152, W:306, H:592
A:298782, W:594, H:503
A:388222, W:499, H:778
A:391013, W:581, H:673
A:88740, W:153, H:580
A:190850, W:550, H:347
A:31406, W:82, H:383
A:100368, W:697, H:144
A:71823, W:807, H:89
A:218025, W:765, H:285
A:536355, W:783, H:685
A:774111, W:897, H:863
A:636864, W:992, H:642
A:641560, W:860, H:746
A:307839, W:959, H:321
A:12416, W:97, H:128
A:39446, W:242, H:163
A:790394, W:971, H:814
A:55311, W:309, H:179
A:35190, W:45, H:782
A:749870, W:802, H:935
A:451936, W:974, H:464
A:53808, W:76, H:708
A:46740, W:410, H:114
A:165482, W:853, H:194
A:40136, W:116, H:346
A:602580, W:830, H:726
A:312235, W:811, H:385
A:176256, W:216, H:816
A:7540, W:58, H:130
A:194292, W:257, H:756
A:290055, W:317, H:915
A:144652, W:841, H:172
A:187332, W:233, H:804
A:21230, W:965, H:22
A:78570, W:291, H:270
A:47334, W:483, H:98
A:74024, W:76, H:974
A:100529, W:703, H:143
A:96075, W:315, H:305
A:4214, W:301, H:14
A:157334, W:811, H:194
A:9006, W:57, H:158
A:5084, W:62, H:82
A:147224, W:956, H:154
A:66038, W:106, H:623
A:253368, W:391, H:648
A:464000, W:580, H:800
A:90396, W:93, H:972
A:46960, W:587, H:80
A:209804, W:508, H:413
A:27692, W:46, H:602
A:93300, W:100, H:933
A:813504, W:912, H:892
A:173922, W:707, H:246
A:368460, W:690, H:534
A:495624, W:856, H:579
A:596904, W:714, H:836
A:265118, W:406, H:653
A:93886, W:299, H:314
A:140400, W:675, H:208
A:85581, W:333, H:257
A:904890, W:930, H:973
A:32242, W:94, H:343
A:275975, W:415, H:665
A:6035, W:17, H:355
A:645270, W:785, H:822
A:152110, W:574, H:265
A:665184, W:676, H:984
A:65764, W:82, H:802
A:72853, W:407, H:179
A:580105, W:905, H:641
A:22713, W:339, H:67
A:156825, W:697, H:225
A:100440, W:558, H:180
A:23275, W:25, H:931
A:98365, W:191, H:515
A:265356, W:378, H:702
A:428, W:107, H:4
A:429276, W:996, H:431
A:328902, W:574, H:573
A:303408, W:588, H:516
A:1482, W:78, H:19
A:176016, W:228, H:772
A:1500, W:125, H:12
A:340646, W:731, H:466
A:496281, W:789, H:629
A:159903, W:327, H:489
A:148188, W:233, H:636
A:103833, W:249, H:417
A:283185, W:465, H:609
A:447488, W:512, H:874
A:122158, W:206, H:593
A:512953, W:889, H:577
A:665205, W:727, H:915
A:525805, W:581, H:905
A:211356, W:228, H:927
A:120204, W:371, H:324
A:475170, W:705, H:674
A:114654, W:591, H:194
A:714219, W:941, H:759
A:4067, W:83, H:49
A:172209, W:411, H:419
A:526278, W:717, H:734
A:259200, W:600, H:432
A:39867, W:97, H:411
A:30411, W:279, H:109
A:27594, W:657, H:42
A:477750, W:546, H:875
A:747136, W:898, H:832
A:515043, W:801, H:643
A:426909, W:609, H:701
A:151290, W:615, H:246
A:26082, W:54, H:483
A:84711, W:187, H:453
A:97300, W:175, H:556
A:654303, W:741, H:883
A:80784, W:136, H:594
A:103086, W:498, H:207
A:224394, W:298, H:753
A:437580, W:858, H:510
A:4000, W:50, H:80
A:597360, W:655, H:912
A:185648, W:283, H:656
A:82992, W:152, H:546
A:119210, W:910, H:131
A:8512, W:304, H:28
A:220410, W:465, H:474
A:19012, W:97, H:196
A:10656, W:333, H:32
A:38556, W:84, H:459
A:865530, W:885, H:978
A:259822, W:797, H:326
A:80676, W:972, H:83
A:55264, W:314, H:176
A:16524, W:918, H:18
A:34342, W:77, H:446
A:37742, W:226, H:167
A:202401, W:523, H:387
A:449514, W:678, H:663
A:259740, W:555, H:468
A:20944, W:44, H:476
A:3933, W:19, H:207
A:690656, W:764, H:904
A:389656, W:919, H:424
A:712155, W:985, H:723
A:122928, W:156, H:788
A:46728, W:88, H:531
A:275418, W:429, H:642
A:269384, W:446, H:604
A:816050, W:859, H:950
A:307146, W:426, H:721
A:654720, W:682, H:960
A:7611, W:59, H:129
A:47236, W:241, H:196
A:164415, W:291, H:565
A:460558, W:938, H:491
A:158368, W:196, H:808
A:111166, W:163, H:682
A:282000, W:282, H:1000
A:358888, W:452, H:794
A:101541, W:561, H:181
A:448224, W:667, H:672
A:325632, W:848, H:384
A:30340, W:148, H:205
A:20274, W:31, H:654
A:327236, W:868, H:377
A:443100, W:525, H:844
A:130816, W:448, H:292
A:397425, W:757, H:525
A:105186, W:746, H:141
A:327026, W:497, H:658
A:549640, W:604, H:910
A:763422, W:807, H:946
A:222072, W:456, H:487
A:467950, W:955, H:490
A:99638, W:647, H:154
A:309540, W:462, H:670
A:67200, W:384, H:175
A:560224, W:854, H:656
A:39219, W:51, H:769
A:815408, W:902, H:904
A:45919, W:47, H:977
A:95130, W:151, H:630
A:14842, W:41, H:362
A:55752, W:606, H:92
A:497640, W:638, H:780
A:352912, W:368, H:959
A:159738, W:674, H:237
A:144156, W:164, H:879
A:518504, W:658, H:788
A:119000, W:952, H:125
A:170128, W:343, H:496
A:80259, W:863, H:93
A:156716, W:812, H:193
A:144948, W:257, H:564
A:40503, W:587, H:69
A:51084, W:387, H:132
A:78108, W:138, H:566
A:258000, W:400, H:645
A:145350, W:475, H:306
A:294800, W:440, H:670
A:450916, W:556, H:811
A:165876, W:601, H:276
A:137907, W:693, H:199
A:156894, W:331, H:474
A:563520, W:960, H:587
A:13952, W:64, H:218
A:166664, W:502, H:332
A:257004, W:484, H:531
A:212898, W:959, H:222
A:39820, W:905, H:44
A:18297, W:321, H:57
A:45210, W:822, H:55
A:48160, W:86, H:560
A:26585, W:65, H:409
A:159820, W:655, H:244
A:26628, W:634, H:42
A:58190, W:110, H:529
A:643184, W:659, H:976
A:765564, W:786, H:974
A:149, W:149, H:1
A:56820, W:60, H:947
A:443040, W:780, H:568
A:603340, W:970, H:622
A:87875, W:125, H:703
A:1815, W:33, H:55
A:32097, W:39, H:823
A:321120, W:480, H:669
A:428000, W:856, H:500
A:71797, W:107, H:671
A:388, W:97, H:4
A:368280, W:837, H:440
A:557280, W:645, H:864
A:215250, W:410, H:525
A:93240, W:630, H:148
A:700812, W:972, H:721
A:10220, W:73, H:140
A:206908, W:692, H:299
A:216576, W:282, H:768
A:318114, W:411, H:774
A:26462, W:131, H:202
A:436900, W:514, H:850
A:319485, W:361, H:885
A:53663, W:103, H:521
A:157760, W:680, H:232
A:198144, W:384, H:516
A:112723, W:377, H:299
A:134606, W:629, H:214
A:142208, W:704, H:202
A:408657, W:537, H:761
A:109710, W:530, H:207
A:315904, W:617, H:512
A:120204, W:567, H:212
A:95861, W:257, H:373
A:297290, W:685, H:434
A:156527, W:379, H:413
A:52124, W:157, H:332
A:91800, W:153, H:600
A:526710, W:970, H:543
A:442081, W:653, H:677
A:100548, W:798, H:126
A:88875, W:375, H:237
A:425831, W:479, H:889
A:138074, W:527, H:262
A:467775, W:891, H:525
A:300612, W:611, H:492
A:20880, W:72, H:290
A:149177, W:211, H:707
A:71575, W:175, H:409
A:192984, W:731, H:264
A:112746, W:258, H:437
A:118001, W:313, H:377
A:388492, W:403, H:964
A:48870, W:135, H:362
A:123939, W:423, H:293
A:463603, W:643, H:721
A:791820, W:795, H:996
A:174696, W:502, H:348
A:97431, W:141, H:691
A:732114, W:914, H:801
A:499596, W:527, H:948
A:79200, W:720, H:110
A:290875, W:895, H:325
A:24864, W:592, H:42
A:188788, W:218, H:866
A:99396, W:753, H:132
A:202939, W:971, H:209
A:558156, W:772, H:723
A:349148, W:382, H:914
A:147352, W:452, H:326
A:55020, W:210, H:262
A:5517, W:9, H:613
A:199644, W:262, H:762
A:176866, W:926, H:191
A:38396, W:331, H:116
A:161675, W:223, H:725
A:247791, W:547, H:453
A:45753, W:151, H:303
A:639200, W:800, H:799
A:19350, W:25, H:774
A:310680, W:863, H:360
A:390365, W:773, H:505
A:483168, W:719, H:672
A:127148, W:133, H:956
A:26075, W:149, H:175
A:746320, W:760, H:982
A:208950, W:210, H:995
A:14391, W:39, H:369
A:332919, W:639, H:521
A:13904, W:79, H:176
A:61182, W:103, H:594
A:125208, W:846, H:148
A:641784, W:663, H:968
A:97663, W:769, H:127
A:751640, W:817, H:920
A:687177, W:821, H:837
A:154406, W:287, H:538
A:138483, W:669, H:207
A:427986, W:558, H:767
A:339832, W:428, H:794
A:22104, W:72, H:307
A:489240, W:755, H:648
A:100477, W:767, H:131
A:231110, W:605, H:382
A:1287, W:143, H:9
A:27797, W:361, H:77
A:250455, W:283, H:885
A:180180, W:455, H:396
A:55738, W:899, H:62
A:72306, W:103, H:702
A:576004, W:836, H:689
A:874000, W:950, H:920
A:234441, W:513, H:457
A:86060, W:130, H:662
A:2097, W:9, H:233
A:234839, W:577, H:407
A:484224, W:832, H:582
A:99630, W:405, H:246
A:736678, W:922, H:799
A:1124, W:2, H:562
A:111069, W:301, H:369
A:667552, W:907, H:736
A:297946, W:319, H:934
A:36062, W:146, H:247
A:335368, W:824, H:407
A:476280, W:486, H:980
A:127010, W:977, H:130
A:455520, W:730, H:624
A:198121, W:341, H:581
A:247020, W:276, H:895
A:812941, W:983, H:827
A:224595, W:315, H:713
A:442056, W:652, H:678
A:100595, W:341, H:295
A:232206, W:338, H:687
A:55722, W:111, H:502
A:445578, W:721, H:618
A:529248, W:894, H:592
A:4589, W:353, H:13
A:83448, W:366, H:228
A:122362, W:317, H:386
A:473394, W:921, H:514
A:237062, W:287, H:826
A:320193, W:603, H:531
A:689623, W:883, H:781
A:495008, W:499, H:992
A:354432, W:624, H:568
A:438984, W:804, H:546
A:57528, W:68, H:846
A:1512, W:4, H:378
A:883670, W:911, H:970
A:726807, W:933, H:779
A:180180, W:252, H:715
A:23976, W:162, H:148
A:41995, W:227, H:185
A:9160, W:916, H:10
A:409830, W:570, H:719
A:674338, W:983, H:686
A:64684, W:206, H:314
A:603450, W:894, H:675
A:26268, W:796, H:33
A:164828, W:926, H:178
A:345800, W:700, H:494
A:180250, W:250, H:721
A:538820, W:929, H:580
A:116290, W:802, H:145
A:74400, W:930, H:80
A:528599, W:817, H:647
A:119625, W:125, H:957
A:183090, W:359, H:510
A:166380, W:708, H:235
A:381695, W:485, H:787
A:23040, W:320, H:72
A:215007, W:447, H:481
A:185948, W:406, H:458
A:20020, W:286, H:70
A:15741, W:583, H:27
A:127970, W:191, H:670
A:138580, W:676, H:205
A:139860, W:518, H:270
A:64080, W:90, H:712
A:129213, W:879, H:147
A:79862, W:146, H:547
A:448920, W:774, H:580
A:203580, W:580, H:351
A:38481, W:101, H:381
A:95634, W:189, H:506
A:377540, W:878, H:430
A:631962, W:846, H:747
A:340312, W:826, H:412
A:137895, W:951, H:145
A:7644, W:42, H:182
A:121440, W:220, H:552
A:108824, W:892, H:122
A:10538, W:479, H:22
A:86144, W:128, H:673
A:5773, W:23, H:251
A:409248, W:882, H:464
A:290136, W:471, H:616
A:316395, W:395, H:801
A:311978, W:401, H:778
A:268732, W:508, H:529
A:496571, W:829, H:599
A:13230, W:490, H:27
A:189888, W:276, H:688
A:89896, W:136, H:661
A:819822, W:834, H:983
A:55809, W:81, H:689
A:484044, W:836, H:579
A:858704, W:902, H:952
A:37734, W:662, H:57
A:550254, W:879, H:626
A:57288, W:744, H:77
A:107168, W:197, H:544
A:776532, W:978, H:794
A:83283, W:391, H:213
A:49062, W:221, H:222
A:369518, W:667, H:554
A:582820, W:644, H:905
A:390000, W:600, H:650
A:469920, W:979, H:480
A:91590, W:129, H:710
A:675387, W:743, H:909
A:152852, W:212, H:721
A:326382, W:798, H:409
A:56520, W:60, H:942
A:5992, W:8, H:749
A:21853, W:533, H:41
A:132606, W:278, H:477
A:123402, W:942, H:131
A:883670, W:970, H:911
A:52662, W:131, H:402
A:408558, W:447, H:914
A:72504, W:171, H:424
A:64386, W:882, H:73
A:171781, W:607, H:283
A:80484, W:706, H:114
A:20313, W:61, H:333
A:6900, W:60, H:115
A:23340, W:60, H:389
A:469242, W:786, H:597
A:505520, W:712, H:710
A:883375, W:925, H:955
A:35584, W:128, H:278
A:454336, W:496, H:916
A:171870, W:510, H:337
A:107625, W:375, H:287
A:7409, W:31, H:239
A:28384, W:32, H:887
A:19952, W:116, H:172
A:322400, W:416, H:775
A:529600, W:800, H:662
A:516879, W:681, H:759
A:68820, W:155, H:444
A:464280, W:795, H:584
A:96078, W:134, H:717
A:146421, W:561, H:261
A:440856, W:936, H:471
A:133002, W:821, H:162
A:610857, W:897, H:681
A:783215, W:815, H:961
A:431375, W:493, H:875
A:156195, W:585, H:267
A:679428, W:699, H:972
A:685100, W:775, H:884
A:220440, W:334, H:660
A:55458, W:117, H:474
A:37689, W:51, H:739
A:671199, W:977, H:687
A:374504, W:676, H:554
A:20055, W:955, H:21
A:17181, W:69, H:249
A:395754, W:426, H:929
A:404800, W:550, H:736
A:779371, W:961, H:811
A:37296, W:888, H:42
A:120125, W:961, H:125
A:512253, W:987, H:519
A:695355, W:921, H:755
A:76446, W:558, H:137
A:364936, W:484, H:754
A:229320, W:392, H:585
A:429462, W:482, H:891
A:133408, W:352, H:379
A:429865, W:745, H:577
A:61864, W:88, H:703
A:119197, W:173, H:689
A:601832, W:616, H:977
A:388162, W:461, H:842
A:99200, W:640, H:155
A:81472, W:608, H:134
A:29988, W:36, H:833
A:164736, W:208, H:792
A:39490, W:359, H:110
A:522372, W:862, H:606
A:63756, W:154, H:414
A:13536, W:47, H:288
A:144828, W:596, H:243
A:539838, W:702, H:769
A:784696, W:814, H:964
A:195286, W:377, H:518
A:176118, W:591, H:298
A:320488, W:776, H:413
A:706790, W:878, H:805
A:293304, W:363, H:808
A:331474, W:494, H:671
A:340838, W:883, H:386
A:29657, W:631, H:47
A:366420, W:372, H:985
A:810722, W:946, H:857
A:1412, W:353, H:4
A:215495, W:917, H:235
A:135447, W:897, H:151
A:573776, W:752, H:763
A:786669, W:897, H:877
A:375089, W:671, H:559
A:570, W:114, H:5
A:229293, W:657, H:349
A:111200, W:556, H:200
A:784400, W:848, H:925
A:22836, W:66, H:346
A:558072, W:674, H:828
A:346232, W:904, H:383
A:217710, W:615, H:354
A:47539, W:347, H:137
A:654360, W:820, H:798
A:890847, W:961, H:927
A:303360, W:632, H:480
A:502719, W:777, H:647
A:150683, W:173, H:871
A:89010, W:115, H:774
A:27757, W:41, H:677
A:47950, W:274, H:175
A:457011, W:493, H:927
A:148603, W:161, H:923
A:577390, W:638, H:905
A:184357, W:589, H:313
A:364980, W:474, H:770
A:373215, W:417, H:895
A:452892, W:517, H:876
A:50025, W:575, H:87
A:320275, W:557, H:575
A:76200, W:254, H:300
A:9607, W:739, H:13
A:361841, W:743, H:487
A:82427, W:139, H:593
A:442321, W:869, H:509
A:322364, W:397, H:812
A:523404, W:651, H:804
A:42165, W:45, H:937
A:41760, W:240, H:174
A:349280, W:944, H:370
A:12700, W:25, H:508
A:438944, W:928, H:473
A:9450, W:630, H:15
A:205499, W:217, H:947
A:12600, W:40, H:315
A:166026, W:469, H:354
A:98400, W:656, H:150
A:442975, W:725, H:611
A:496748, W:628, H:791
A:58608, W:666, H:88
A:202860, W:294, H:690
A:539010, W:795, H:678
A:31575, W:421, H:75
A:643159, W:991, H:649
A:340800, W:600, H:568
A:110982, W:349, H:318
A:178560, W:480, H:372
A:119130, W:570, H:209
A:586282, W:677, H:866
A:12483, W:19, H:657
A:385116, W:804, H:479
A:77748, W:372, H:209
A:129648, W:592, H:219
A:403200, W:504, H:800
A:35631, W:111, H:321
A:656099, W:809, H:811
A:178200, W:990, H:180
A:309162, W:714, H:433
A:622804, W:767, H:812
A:299200, W:748, H:400
A:107426, W:209, H:514
A:163652, W:326, H:502
A:681465, W:905, H:753
A:349330, W:905, H:386
A:243960, W:856, H:285
A:1096, W:274, H:4
A:567909, W:709, H:801
A:224675, W:817, H:275
A:37711, W:877, H:43
A:449730, W:570, H:789
A:27104, W:112, H:242
A:46740, W:57, H:820
A:70983, W:717, H:99
A:151140, W:220, H:687
A:236344, W:953, H:248
A:2360, W:4, H:590
A:154452, W:732, H:211
A:146124, W:164, H:891
A:479192, W:796, H:602
A:501972, W:708, H:709
A:82501, W:391, H:211
A:156560, W:760, H:206
A:682218, W:906, H:753
A:319475, W:325, H:983
A:350153, W:487, H:719
A:94556, W:308, H:307
A:419691, W:703, H:597
A:723030, W:939, H:770
A:627900, W:700, H:897
A:580873, W:727, H:799
A:141525, W:555, H:255
A:408618, W:414, H:987
A:805504, W:992, H:812
A:75063, W:573, H:131
A:383614, W:658, H:583
A:386512, W:493, H:784
A:219328, W:736, H:298
A:192050, W:835, H:230
A:123840, W:860, H:144
A:461648, W:688, H:671
A:254585, W:863, H:295
A:101232, W:222, H:456
A:534907, W:893, H:599
A:68580, W:180, H:381
A:538905, W:555, H:971
A:20748, W:76, H:273
A:54352, W:158, H:344
A:58936, W:139, H:424
A:91964, W:277, H:332
A:529776, W:849, H:624
A:284260, W:610, H:466
A:156456, W:738, H:212
A:203770, W:205, H:994
A:140624, W:748, H:188
A:331468, W:346, H:958
A:40804, W:202, H:202
A:54312, W:372, H:146
A:252000, W:400, H:630
A:65163, W:609, H:107
A:112404, W:551, H:204
A:168128, W:592, H:284
A:139500, W:155, H:900
A:187596, W:193, H:972
A:65892, W:76, H:867
A:18288, W:36, H:508
A:436560, W:642, H:680
A:133984, W:316, H:424
A:213144, W:428, H:498
A:442929, W:573, H:773
A:47520, W:99, H:480
A:22600, W:452, H:50
A:292496, W:362, H:808
A:280550, W:310, H:905
A:46596, W:353, H:132
A:409948, W:484, H:847
A:731123, W:787, H:929
A:18762, W:53, H:354
A:106536, W:276, H:386
A:808108, W:868, H:931
A:28658, W:623, H:46
A:64400, W:644, H:100
A:33782, W:254, H:133
A:59892, W:217, H:276
A:170352, W:819, H:208
A:40064, W:313, H:128
A:394550, W:607, H:650
A:346788, W:507, H:684
A:554210, W:706, H:785
A:83082, W:366, H:227
A:308802, W:642, H:481
A:77959, W:301, H:259
A:2364, W:591, H:4
A:92925, W:105, H:885
A:217100, W:334, H:650
A:1504, W:8, H:188
A:312740, W:380, H:823
A:114007, W:173, H:659
A:80586, W:111, H:726
A:49856, W:64, H:779
A:273048, W:367, H:744
A:167328, W:288, H:581
A:113316, W:114, H:994
A:69230, W:989, H:70
A:159400, W:200, H:797
A:5675, W:227, H:25
A:88572, W:484, H:183
A:487172, W:548, H:889
A:10340, W:940, H:11
A:131182, W:613, H:214
A:287316, W:347, H:828
A:124180, W:140, H:887
A:678272, W:757, H:896
A:19888, W:88, H:226
A:84337, W:451, H:187
A:120648, W:457, H:264
A:3360, W:32, H:105
A:539352, W:594, H:908
A:147968, W:578, H:256
A:835812, W:852, H:981
A:487916, W:853, H:572
A:235106, W:437, H:538
A:937860, W:980, H:957
A:14550, W:97, H:150
A:115238, W:314, H:367
A:77283, W:831, H:93
A:8897, W:217, H:41
A:261488, W:944, H:277
A:469656, W:593, H:792
A:294840, W:315, H:936
A:117640, W:170, H:692
A:127269, W:237, H:537
A:98058, W:277, H:354
A:81435, W:183, H:445
A:195936, W:312, H:628
A:813568, W:896, H:908
A:274439, W:409, H:671
A:392580, W:540, H:727
A:357135, W:821, H:435
A:103281, W:597, H:173
A:125760, W:393, H:320
A:92250, W:250, H:369
A:17487, W:201, H:87
A:266662, W:341, H:782
A:333666, W:999, H:334
A:103950, W:945, H:110
A:327894, W:518, H:633
A:164730, W:323, H:510
A:11147, W:71, H:157
A:10864, W:776, H:14
A:147576, W:516, H:286
A:102312, W:232, H:441
A:87444, W:347, H:252
A:539712, W:937, H:576
A:814, W:814, H:1
A:44693, W:239, H:187
A:23478, W:129, H:182
A:142934, W:979, H:146
A:145125, W:675, H:215
A:45570, W:98, H:465
A:11840, W:592, H:20
A:208165, W:527, H:395
A:245964, W:398, H:618
A:526240, W:715, H:736
A:452214, W:582, H:777
A:441768, W:948, H:466
A:435540, W:510, H:854
A:866320, W:980, H:884
A:272580, W:885, H:308
A:162652, W:259, H:628
A:225930, W:886, H:255
A:440880, W:528, H:835
A:392754, W:977, H:402
A:286104, W:364, H:786
A:70638, W:366, H:193
A:260633, W:991, H:263
A:322172, W:956, H:337
A:1624, W:7, H:232
A:358431, W:761, H:471
A:135090, W:190, H:711
A:135500, W:250, H:542
A:946725, W:971, H:975
A:166945, W:965, H:173
A:96360, W:876, H:110
A:663936, W:741, H:896
A:61372, W:67, H:916
A:209230, W:854, H:245
A:7498, W:46, H:163
A:110484, W:594, H:186
A:77004, W:372, H:207
A:616440, W:660, H:934
A:530012, W:644, H:823
A:79210, W:178, H:445
A:288, W:24, H:12
A:456576, W:984, H:464
A:28356, W:834, H:34
A:211844, W:251, H:844
A:234500, W:350, H:670
A:479274, W:906, H:529
A:630591, W:897, H:703
A:264552, W:604, H:438
A:21040, W:80, H:263
A:82482, W:118, H:699
A:242649, W:387, H:627
A:281216, W:676, H:416
A:9947, W:203, H:49
A:655340, W:755, H:868
A:59540, W:458, H:130
A:156736, W:316, H:496
A:84896, W:379, H:224
A:47855, W:563, H:85
A:35700, W:50, H:714
A:258456, W:264, H:979
A:317720, W:676, H:470
A:48216, W:246, H:196
A:221900, W:634, H:350
A:184016, W:434, H:424
A:92204, W:178, H:518
A:19404, W:198, H:98
A:175724, W:223, H:788
A:59262, W:119, H:498
A:111834, W:218, H:513
A:173228, W:508, H:341
A:49392, W:144, H:343
A:19024, W:232, H:82
A:7752, W:102, H:76
A:11340, W:42, H:270
A:727586, W:779, H:934
A:544326, W:706, H:771
A:47971, W:77, H:623
A:697544, W:782, H:892
A:629292, W:687, H:916
A:653300, W:695, H:940
A:133032, W:241, H:552
A:36720, W:270, H:136
A:80400, W:536, H:150
A:217702, W:323, H:674
A:552240, W:936, H:590
A:56769, W:127, H:447
A:15345, W:495, H:31
A:540669, W:687, H:787
A:27805, W:83, H:335
A:110448, W:156, H:708
A:274257, W:279, H:983
A:124292, W:193, H:644
A:1126, W:2, H:563
A:709087, W:901, H:787
A:666248, W:737, H:904
A:466712, W:514, H:908
A:2964, W:6, H:494
A:17670, W:93, H:190
A:54912, W:624, H:88
A:231186, W:727, H:318
A:338613, W:341, H:993
A:33516, W:171, H:196
A:196540, W:310, H:634
A:1683, W:17, H:99
A:11492, W:442, H:26
A:227626, W:994, H:229
A:32457, W:349, H:93
A:92678, W:149, H:622
A:543456, W:666, H:816
A:270062, W:338, H:799
A:1589, W:7, H:227
A:28835, W:365, H:79
A:176736, W:672, H:263
A:340308, W:548, H:621
A:305730, W:790, H:387
A:69576, W:669, H:104
A:805140, W:810, H:994
A:216596, W:626, H:346
A:3835, W:5, H:767
A:608674, W:758, H:803
A:44100, W:225, H:196
A:439794, W:461, H:954
A:520531, W:869, H:599
A:766038, W:966, H:793
A:269446, W:677, H:398
A:19880, W:20, H:994
A:14388, W:33, H:436
A:120600, W:150, H:804
A:108675, W:135, H:805
A:188668, W:404, H:467
A:227290, W:955, H:238
A:250581, W:827, H:303
A:161616, W:182, H:888
A:253750, W:290, H:875
A:430092, W:468, H:919
A:266950, W:950, H:281
A:802332, W:874, H:918
A:596316, W:651, H:916
A:568568, W:728, H:781
A:2456, W:4, H:614
A:67496, W:572, H:118
A:370540, W:388, H:955
A:633828, W:663, H:956
A:203774, W:278, H:733
A:290372, W:916, H:317
A:70180, W:242, H:290
A:131772, W:278, H:474
A:10374, W:546, H:19
A:103500, W:225, H:460
A:211720, W:316, H:670
A:557220, W:740, H:753
A:276000, W:368, H:750
A:17507, W:61, H:287
A:144692, W:244, H:593
A:10725, W:429, H:25
A:746490, W:894, H:835
A:657712, W:814, H:808
A:435540, W:610, H:714
A:481806, W:522, H:923
A:372381, W:893, H:417
A:607438, W:766, H:793
A:20184, W:841, H:24
A:101202, W:303, H:334
A:87780, W:209, H:420
A:81279, W:99, H:821
A:38920, W:280, H:139
A:21432, W:564, H:38
A:417375, W:525, H:795
A:15360, W:80, H:192
A:110814, W:506, H:219
A:635808, W:716, H:888
A:2890, W:5, H:578
A:10697, W:563, H:19
A:359778, W:366, H:983
A:440360, W:545, H:808
A:146832, W:874, H:168
A:175565, W:365, H:481
A:15912, W:24, H:663
A:7661, W:47, H:163
A:759780, W:938, H:810
A:66980, W:197, H:340
A:345548, W:574, H:602
A:17204, W:68, H:253
A:737534, W:973, H:758
A:4149, W:461, H:9
A:167915, W:355, H:473
A:544350, W:950, H:573
A:349713, W:441, H:793
A:23213, W:139, H:167
A:66896, W:296, H:226
A:134420, W:517, H:260
A:62062, W:143, H:434
A:330120, W:786, H:420
A:92340, W:270, H:342
A:92628, W:372, H:249
A:40239, W:51, H:789
A:56070, W:534, H:105
A:32095, W:245, H:131
A:154331, W:157, H:983
A:609696, W:928, H:657
A:83452, W:124, H:673
A:290283, W:601, H:483
A:225594, W:498, H:453
A:30660, W:42, H:730
A:203067, W:327, H:621
A:10701, W:87, H:123
A:76486, W:229, H:334
A:36350, W:50, H:727
A:537300, W:796, H:675
A:169744, W:412, H:412
A:130872, W:456, H:287
A:377089, W:677, H:557
A:107341, W:359, H:299
A:331732, W:694, H:478
A:10120, W:46, H:220
A:21930, W:645, H:34
A:274659, W:451, H:609
A:58016, W:98, H:592
A:139968, W:576, H:243
A:116421, W:151, H:771
A:165006, W:534, H:309
A:157368, W:316, H:498
A:570695, W:785, H:727
A:915876, W:988, H:927
A:500346, W:627, H:798
A:166430, W:170, H:979
A:16074, W:19, H:846
A:54896, W:376, H:146
A:184734, W:311, H:594
A:411814, W:674, H:611
A:570605, W:959, H:595
A:31010, W:886, H:35
A:14464, W:452, H:32
A:116220, W:894, H:130
A:233965, W:641, H:365
A:82812, W:618, H:134
A:259447, W:401, H:647
A:149425, W:215, H:695
A:2214, W:369, H:6
A:243207, W:549, H:443
A:90180, W:135, H:668
A:35728, W:616, H:58
A:202940, W:556, H:365
A:314160, W:748, H:420
A:339378, W:494, H:687
A:396686, W:823, H:482
A:463085, W:505, H:917
A:64467, W:377, H:171
A:24388, W:134, H:182
